"","year","month","day","dep_delay","arr_delay","carrier","origin","dest","air_time","distance","hour"
"50488",2014,3,9,-3,-53,"UA","EWR","LAS",279,2227,18
"50489",2014,3,9,5,-4,"UA","JFK","SFO",330,2586,17
"50490",2014,3,9,20,-10,"UA","JFK","LAX",332,2475,18
"50491",2014,3,9,-5,-22,"UA","JFK","SFO",329,2586,15
"50492",2014,3,9,-3,-7,"UA","EWR","MCO",144,937,7
"50493",2014,3,9,-5,-2,"UA","LGA","IAH",212,1416,6
"50494",2014,3,9,1,-9,"UA","LGA","DEN",215,1620,8
"50495",2014,3,9,43,-24,"UA","JFK","LAX",285,2475,21
"50496",2014,3,9,1,-2,"UA","EWR","TPA",145,997,15
"50497",2014,3,9,3,-8,"UA","EWR","PBI",140,1023,16
"50498",2014,3,9,-4,13,"UA","LGA","IAH",228,1416,7
"50499",2014,3,9,-3,-19,"UA","EWR","ORD",118,719,15
"50500",2014,3,9,-4,-26,"UA","JFK","SFO",327,2586,10
"50501",2014,3,9,-3,-2,"UA","EWR","ORD",120,719,18
"50502",2014,3,9,-8,-11,"UA","LGA","ORD",124,733,17
"50503",2014,3,9,-7,-1,"UA","LGA","ORD",119,733,19
"50504",2014,3,9,15,4,"UA","EWR","ORD",119,719,17
"50505",2014,3,9,4,-5,"UA","EWR","MIA",149,1085,6
"50506",2014,3,9,-2,-15,"UA","EWR","FLL",158,1065,14
"50507",2014,3,9,-3,-42,"UA","JFK","SFO",331,2586,11
"50508",2014,3,9,-6,-43,"UA","LGA","DEN",213,1620,11
"50509",2014,3,9,8,-26,"UA","JFK","LAX",317,2475,14
"50510",2014,3,9,19,1,"UA","EWR","BOS",41,200,20
"50511",2014,3,9,-2,-55,"UA","EWR","PHX",265,2133,17
"50512",2014,3,9,9,-14,"UA","EWR","IAH",195,1400,18
"50513",2014,3,9,7,-16,"UA","EWR","SFO",337,2565,17
"50514",2014,3,9,-2,-43,"UA","EWR","SFO",332,2565,6
"50515",2014,3,9,11,-14,"UA","EWR","ORD",111,719,7
"50516",2014,3,9,5,-39,"UA","EWR","LAX",318,2454,18
"50517",2014,3,9,30,20,"UA","EWR","CLE",64,404,18
"50518",2014,3,9,40,-8,"UA","EWR","LAX",296,2454,14
"50519",2014,3,9,1,-8,"UA","EWR","BOS",45,200,16
"50520",2014,3,9,-2,-8,"UA","EWR","BOS",43,200,21
"50521",2014,3,9,12,-21,"UA","EWR","BQN",184,1585,21
"50522",2014,3,9,-4,-71,"UA","EWR","SNA",292,2434,17
"50523",2014,3,9,5,-23,"UA","LGA","ORD",110,733,9
"50524",2014,3,9,0,16,"UA","EWR","SEA",364,2402,17
"50525",2014,3,9,11,-3,"UA","EWR","MCO",133,937,17
"50526",2014,3,9,-1,-45,"UA","EWR","LAS",281,2227,13
"50527",2014,3,9,-1,-10,"UA","EWR","TPA",152,997,6
"50528",2014,3,9,-2,-48,"UA","EWR","DEN",214,1605,19
"50529",2014,3,9,124,88,"UA","EWR","PBI",135,1023,21
"50530",2014,3,9,-3,-11,"UA","EWR","FLL",151,1065,5
"50531",2014,3,9,6,-9,"UA","EWR","AUS",225,1504,7
"50532",2014,3,9,11,4,"UA","LGA","ORD",118,733,16
"50533",2014,3,9,25,-13,"UA","EWR","IAH",193,1400,17
"50534",2014,3,9,16,-9,"UA","EWR","LAX",310,2454,20
"50535",2014,3,9,3,-40,"UA","EWR","EGE",226,1725,9
"50536",2014,3,9,-4,-24,"UA","EWR","ORD",109,719,6
"50537",2014,3,9,1,-15,"UA","EWR","SJU",189,1608,20
"50538",2014,3,9,16,-35,"UA","EWR","SAN",301,2425,19
"50539",2014,3,9,1,-3,"UA","EWR","ORD",117,719,19
"50540",2014,3,9,6,-22,"UA","EWR","SJU",192,1608,7
"50541",2014,3,9,-2,-6,"UA","EWR","JAC",266,1874,8
"50542",2014,3,9,7,-18,"UA","EWR","LAX",309,2454,19
"50543",2014,3,9,-3,-51,"UA","EWR","PHX",266,2133,12
"50544",2014,3,9,-5,-44,"UA","EWR","LAX",298,2454,10
"50545",2014,3,9,1,-26,"UA","EWR","SFO",335,2565,16
"50546",2014,3,9,-3,-13,"UA","EWR","MCO",142,937,14
"50547",2014,3,9,10,-2,"UA","EWR","TPA",142,997,21
"50548",2014,3,9,-4,-44,"UA","EWR","SFO",327,2565,8
"50549",2014,3,9,-5,-14,"UA","EWR","RSW",162,1068,11
"50550",2014,3,9,1,-51,"UA","EWR","PHX",257,2133,20
"50551",2014,3,9,-1,-11,"UA","EWR","IAH",194,1400,14
"50552",2014,3,9,-3,-64,"UA","EWR","LAX",291,2454,8
"50553",2014,3,9,8,-16,"UA","EWR","DEN",216,1605,17
"50554",2014,3,9,-4,-20,"UA","EWR","IAH",195,1400,21
"50555",2014,3,9,-1,-21,"UA","EWR","RSW",152,1068,14
"50556",2014,3,9,0,-56,"UA","EWR","PHX",260,2133,7
"50557",2014,3,9,-2,-11,"UA","EWR","BOS",43,200,21
"50558",2014,3,9,8,-9,"UA","EWR","AUS",218,1504,15
"50559",2014,3,9,1,-15,"UA","EWR","ORD",116,719,13
"50560",2014,3,9,-1,-58,"UA","EWR","LAX",303,2454,6
"50561",2014,3,9,2,-4,"UA","EWR","MCO",145,937,11
"50562",2014,3,9,-8,-36,"UA","EWR","STT",203,1634,9
"50563",2014,3,9,2,-22,"UA","EWR","SJU",199,1608,12
"50564",2014,3,9,53,25,"UA","EWR","FLL",146,1065,19
"50565",2014,3,9,1,-9,"UA","EWR","MSY",182,1167,7
"50566",2014,3,9,32,-12,"UA","EWR","SFO",329,2565,15
"50567",2014,3,9,39,-16,"UA","EWR","LAS",275,2227,20
"50568",2014,3,9,-3,-22,"UA","EWR","PBI",146,1023,8
"50569",2014,3,9,2,-6,"UA","EWR","DEN",216,1605,7
"50570",2014,3,9,25,23,"UA","EWR","IAH",209,1400,7
"50571",2014,3,9,12,3,"UA","EWR","MCO",142,937,6
"50572",2014,3,9,8,-6,"UA","EWR","TPA",143,997,19
"50573",2014,3,9,-1,-58,"UA","EWR","LAX",291,2454,15
"50574",2014,3,9,5,-24,"UA","EWR","DEN",214,1605,14
"50575",2014,3,9,24,-35,"UA","EWR","SAN",304,2425,10
"50576",2014,3,9,-4,-9,"UA","EWR","PBI",145,1023,5
"50577",2014,3,9,-7,-16,"UA","EWR","PBI",136,1023,20
"50578",2014,3,9,-1,-40,"UA","EWR","DEN",204,1605,8
"50579",2014,3,9,-4,-8,"UA","EWR","PBI",152,1023,10
"50580",2014,3,9,62,38,"UA","EWR","MIA",142,1085,21
"50581",2014,3,9,-2,-15,"UA","EWR","FLL",145,1065,20
"50582",2014,3,9,72,50,"UA","EWR","MCO",126,937,22
"50583",2014,3,9,-1,-8,"UA","EWR","IAH",198,1400,15
"50584",2014,3,9,0,-12,"UA","EWR","FLL",151,1065,7
"50585",2014,3,9,4,-13,"UA","EWR","IAH",212,1400,10
"50586",2014,3,9,6,-4,"UA","EWR","IAH",196,1400,20
"50587",2014,3,9,16,13,"UA","EWR","TPA",151,997,11
"50588",2014,3,9,-3,-8,"UA","EWR","RSW",146,1068,18
"50589",2014,3,9,-7,-18,"MQ","LGA","MSP",145,1020,14
"50590",2014,3,9,-11,-26,"MQ","LGA","RDU",65,431,18
"50591",2014,3,9,-4,-6,"US","LGA","CLT",88,544,14
"50592",2014,3,9,-4,-25,"US","LGA","CLT",81,544,15
"50593",2014,3,9,-1,-16,"US","EWR","CLT",81,529,13
"50594",2014,3,9,-1,-15,"US","JFK","CLT",89,541,13
"50595",2014,3,9,-7,-12,"US","EWR","CLT",90,529,4
"50596",2014,3,9,-2,-28,"US","EWR","CLT",89,529,6
"50597",2014,3,9,-11,-32,"US","LGA","CLT",87,544,11
"50598",2014,3,9,-5,-19,"US","JFK","CLT",91,541,6
"50599",2014,3,9,-7,-14,"US","JFK","CLT",98,541,8
"50600",2014,3,9,-6,-33,"US","EWR","CLT",86,529,6
"50601",2014,3,9,-5,-29,"US","EWR","CLT",78,529,18
"50602",2014,3,9,-7,-14,"US","LGA","PHL",44,96,7
"50603",2014,3,9,-4,-20,"US","LGA","CLT",85,544,18
"50604",2014,3,9,2,-17,"US","LGA","CLT",93,544,6
"50605",2014,3,9,-6,-15,"US","EWR","CLT",90,529,8
"50606",2014,3,9,-5,-26,"US","JFK","CLT",83,541,18
"50607",2014,3,9,-8,-51,"US","EWR","PHX",268,2133,10
"50608",2014,3,9,-8,-51,"US","JFK","PHX",269,2153,13
"50609",2014,3,9,-4,-1,"US","JFK","PHX",271,2153,6
"50610",2014,3,9,-5,-30,"US","JFK","PHX",270,2153,16
"50611",2014,3,9,-6,-69,"US","JFK","PHX",258,2153,10
"50612",2014,3,9,51,5,"US","EWR","PHX",259,2133,17
"50613",2014,3,9,9,-32,"US","EWR","PHX",260,2133,13
"50614",2014,3,9,33,21,"US","EWR","CLT",85,529,18
"50615",2014,3,9,35,19,"US","JFK","CLT",82,541,12
"50616",2014,3,9,-5,-22,"US","EWR","CLT",84,529,10
"50617",2014,3,9,-11,-36,"US","LGA","CLT",87,544,9
"50618",2014,3,9,-5,-17,"US","LGA","CLT",86,544,17
"50619",2014,3,9,-7,-28,"US","LGA","CLT",85,544,12
"50620",2014,3,9,-11,-15,"US","LGA","CLT",88,544,7
"50621",2014,3,9,-15,-31,"US","LGA","PHL",32,96,20
"50622",2014,3,9,-4,-24,"US","LGA","PHL",30,96,13
"50623",2014,3,9,-4,-4,"US","LGA","BOS",38,184,11
"50624",2014,3,9,-2,-11,"US","LGA","BOS",36,184,13
"50625",2014,3,9,2,-4,"US","LGA","BOS",38,184,16
"50626",2014,3,9,-7,-14,"US","LGA","BOS",39,184,17
"50627",2014,3,9,-5,-11,"US","LGA","BOS",39,184,19
"50628",2014,3,9,-9,-35,"US","LGA","DCA",43,214,8
"50629",2014,3,9,27,18,"US","LGA","DCA",42,214,12
"50630",2014,3,9,-10,-8,"US","LGA","DCA",47,214,12
"50631",2014,3,9,-10,-10,"US","LGA","DCA",44,214,13
"50632",2014,3,9,69,60,"US","LGA","DCA",43,214,16
"50633",2014,3,9,-6,-19,"US","LGA","DCA",43,214,15
"50634",2014,3,9,-11,-9,"US","LGA","DCA",45,214,16
"50635",2014,3,9,-7,-22,"US","LGA","DCA",45,214,17
"50636",2014,3,9,20,13,"US","LGA","DCA",44,214,19
"50637",2014,3,9,-8,-21,"US","LGA","DCA",48,214,19
"50638",2014,3,9,-13,-15,"US","LGA","DCA",37,214,20
"50639",2014,3,9,12,-5,"EV","EWR","IAD",48,212,10
"50640",2014,3,9,13,-9,"EV","EWR","IND",100,645,8
"50641",2014,3,9,4,-10,"EV","EWR","DTW",87,488,12
"50642",2014,3,9,-4,-15,"EV","EWR","RIC",48,277,21
"50643",2014,3,9,-8,-23,"EV","EWR","SDF",105,642,15
"50644",2014,3,9,0,-11,"EV","EWR","DCA",43,199,13
"50645",2014,3,9,-1,-23,"EV","EWR","MEM",143,946,16
"50646",2014,3,9,-2,-18,"EV","EWR","DTW",92,488,18
"50647",2014,3,9,-1,-17,"EV","EWR","DCA",41,199,14
"50648",2014,3,9,43,26,"EV","EWR","GSO",65,445,21
"50649",2014,3,9,-8,-23,"EV","EWR","IND",103,645,15
"50650",2014,3,9,-5,-13,"EV","EWR","OMA",168,1134,20
"50651",2014,3,9,2,-7,"EV","EWR","CHS",94,628,15
"50652",2014,3,9,8,2,"EV","EWR","ATL",114,746,14
"50653",2014,3,9,-3,-23,"EV","EWR","CLT",89,529,9
"50654",2014,3,9,-7,-27,"EV","EWR","ATL",119,746,9
"50655",2014,3,9,-3,-11,"EV","EWR","ATL",114,746,19
"50656",2014,3,9,1,-3,"EV","EWR","MSN",126,799,14
"50657",2014,3,9,-7,-20,"DL","LGA","ATL",114,762,12
"50658",2014,3,9,-3,-5,"DL","EWR","ATL",118,746,7
"50659",2014,3,9,-4,-28,"DL","LGA","DTW",80,502,7
"50660",2014,3,9,-1,-15,"DL","LGA","ATL",111,762,15
"50661",2014,3,9,-7,-7,"DL","LGA","MIA",163,1096,8
"50662",2014,3,9,-2,-30,"DL","LGA","DEN",221,1620,17
"50663",2014,3,9,5,-11,"DL","LGA","ATL",115,762,6
"50664",2014,3,9,8,-11,"DL","LGA","ATL",108,762,19
"50665",2014,3,9,-6,-8,"EV","EWR","ATL",120,746,12
"50666",2014,3,9,-1,14,"EV","EWR","BOS",35,200,7
"50667",2014,3,9,-11,-19,"EV","LGA","CLE",70,419,20
"50668",2014,3,9,-10,-23,"EV","EWR","GSP",86,594,21
"50669",2014,3,9,0,5,"EV","EWR","CHS",100,628,9
"50670",2014,3,9,-4,-18,"EV","EWR","RDU",68,416,10
"50671",2014,3,9,-2,-7,"EV","EWR","RIC",47,277,18
"50672",2014,3,9,-6,-14,"EV","EWR","PVD",33,160,14
"50673",2014,3,9,-5,-15,"EV","EWR","CMH",74,463,8
"50674",2014,3,9,-5,-17,"EV","EWR","MEM",146,946,13
"50675",2014,3,9,1,-18,"EV","EWR","BNA",118,748,13
"50676",2014,3,9,-2,1,"EV","EWR","CHS",102,628,11
"50677",2014,3,9,0,-6,"EV","EWR","PVD",32,160,22
"50678",2014,3,9,-2,-11,"EV","EWR","DAY",86,533,16
"50679",2014,3,9,-5,-14,"EV","EWR","STL",131,872,17
"50680",2014,3,9,13,-1,"EV","EWR","CLE",68,404,16
"50681",2014,3,9,2,-4,"EV","EWR","MKE",120,725,20
"50682",2014,3,9,-5,0,"EV","EWR","SYR",36,195,21
"50683",2014,3,9,-5,0,"EV","EWR","JAX",132,820,14
"50684",2014,3,9,2,-14,"EV","EWR","MSP",155,1008,8
"50685",2014,3,9,-3,-11,"EV","EWR","ALB",30,143,8
"50686",2014,3,9,29,15,"EV","EWR","JAX",125,820,9
"50687",2014,3,9,3,3,"EV","EWR","ALB",36,143,17
"50688",2014,3,9,-6,-24,"EV","EWR","MCI",153,1092,14
"50689",2014,3,9,-1,-18,"EV","EWR","BNA",110,748,18
"50690",2014,3,9,-7,-13,"EV","EWR","MSP",161,1008,13
"50691",2014,3,9,73,68,"EV","EWR","SAV",106,708,17
"50692",2014,3,9,-5,-8,"EV","EWR","DCA",45,199,16
"50693",2014,3,9,-8,-21,"EV","EWR","RIC",51,277,18
"50694",2014,3,9,-4,-11,"EV","EWR","DCA",45,199,19
"50695",2014,3,9,-2,-17,"EV","EWR","IND",100,645,18
"50696",2014,3,9,-1,-32,"EV","EWR","MCI",155,1092,20
"50697",2014,3,9,-5,-29,"EV","EWR","OKC",176,1325,20
"50698",2014,3,9,7,8,"EV","EWR","CLE",73,404,21
"50699",2014,3,9,-9,-25,"EV","EWR","MSY",180,1167,12
"50700",2014,3,9,1,-30,"EV","EWR","TUL",159,1215,20
"50701",2014,3,9,38,40,"EV","EWR","CMH",81,463,13
"50702",2014,3,9,-8,-13,"EV","LGA","CLE",71,419,14
"50703",2014,3,9,-3,-23,"EV","EWR","IND",101,645,11
"50704",2014,3,9,6,4,"EV","LGA","IAD",53,229,19
"50705",2014,3,9,-4,-33,"EV","EWR","OMA",157,1134,7
"50706",2014,3,9,1,0,"EV","EWR","BTV",47,266,17
"50707",2014,3,9,-6,-14,"EV","EWR","PIT",56,319,8
"50708",2014,3,9,27,33,"EV","EWR","SAV",107,708,20
"50709",2014,3,9,-9,-11,"EV","EWR","PWM",51,284,17
"50710",2014,3,9,-2,-13,"EV","EWR","MKE",114,725,10
"50711",2014,3,9,183,167,"EV","EWR","BNA",120,748,12
"50712",2014,3,9,-5,-6,"EV","EWR","SAV",109,708,9
"50713",2014,3,9,23,4,"EV","EWR","BNA",112,748,15
"50714",2014,3,9,-4,-12,"EV","EWR","GRR",102,605,13
"50715",2014,3,9,8,8,"EV","EWR","MKE",126,725,15
"50716",2014,3,9,24,24,"EV","EWR","CMH",76,463,17
"50717",2014,3,9,10,2,"EV","EWR","PWM",52,284,12
"50718",2014,3,9,4,0,"EV","EWR","ALB",31,143,13
"50719",2014,3,9,8,12,"EV","EWR","DSM",146,1017,20
"50720",2014,3,9,-12,-49,"EV","EWR","MCI",155,1092,11
"50721",2014,3,9,-2,-15,"EV","EWR","CLT",89,529,12
"50722",2014,3,9,27,11,"EV","EWR","DCA",37,199,22
"50723",2014,3,9,0,-4,"EV","EWR","DCA",40,199,9
"50724",2014,3,9,11,5,"EV","EWR","CVG",92,569,19
"50725",2014,3,9,12,7,"EV","EWR","CLT",84,529,20
"50726",2014,3,9,11,1,"EV","EWR","GSO",66,445,15
"50727",2014,3,9,86,66,"EV","EWR","ATL",114,746,18
"50728",2014,3,9,18,1,"EV","EWR","STL",131,872,14
"50729",2014,3,9,5,4,"EV","EWR","MSP",167,1008,15
"50730",2014,3,9,-4,-10,"EV","EWR","STL",126,872,20
"50731",2014,3,9,7,-2,"EV","EWR","JAX",128,820,10
"50732",2014,3,9,-3,-12,"EV","EWR","CVG",96,569,13
"50733",2014,3,9,-8,-17,"EV","EWR","JAX",117,820,21
"50734",2014,3,9,-10,-11,"EV","LGA","MCI",149,1107,15
"50735",2014,3,9,-6,-27,"EV","LGA","BGR",56,378,10
"50736",2014,3,9,50,46,"EV","LGA","PIT",58,335,18
"50737",2014,3,9,-5,-25,"EV","EWR","STL",133,872,10
"50738",2014,3,9,-6,-23,"EV","LGA","CLT",84,544,14
"50739",2014,3,9,-10,-35,"EV","LGA","MKE",109,738,8
"50740",2014,3,9,-7,-26,"EV","LGA","BHM",119,866,20
"50741",2014,3,9,-9,-23,"EV","LGA","RIC",53,292,20
"50742",2014,3,9,49,32,"EV","EWR","DTW",82,488,13
"50743",2014,3,9,-4,-21,"EV","LGA","ORF",49,296,21
"50744",2014,3,9,0,-9,"EV","EWR","IND",101,645,13
"50745",2014,3,9,-4,-10,"EV","EWR","IAD",47,212,16
"50746",2014,3,9,-11,-35,"EV","LGA","CHS",101,641,9
"50747",2014,3,9,37,20,"EV","LGA","ROC",44,254,15
"50748",2014,3,9,0,-10,"EV","LGA","RIC",54,292,15
"50749",2014,3,9,0,-19,"EV","LGA","GSO",68,461,15
"50750",2014,3,9,18,10,"EV","LGA","ORF",45,296,14
"50751",2014,3,9,-5,-22,"EV","EWR","DTW",79,488,10
"50752",2014,3,9,-6,-27,"EV","LGA","BNA",111,764,15
"50753",2014,3,9,-9,-15,"EV","LGA","BGR",55,378,21
"50754",2014,3,9,-5,-17,"EV","LGA","CAE",89,617,19
"50755",2014,3,9,-6,-25,"EV","LGA","PIT",55,335,11
"50756",2014,3,9,-9,-28,"EV","LGA","BTV",45,258,11
"50757",2014,3,9,106,100,"EV","LGA","RIC",52,292,14
"50758",2014,3,9,-2,6,"EV","LGA","CLE",71,419,17
"50759",2014,3,9,-6,-21,"EV","EWR","DTW",90,488,16
"50760",2014,3,9,-4,-18,"EV","LGA","CMH",74,479,16
"50761",2014,3,9,-3,-27,"EV","LGA","JAX",117,833,18
"50762",2014,3,9,9,-12,"EV","LGA","MCI",150,1107,19
"50763",2014,3,9,-3,-30,"EV","LGA","RIC",51,292,9
"50764",2014,3,9,-6,-38,"EV","LGA","SAV",107,722,8
"50765",2014,3,9,243,228,"EV","LGA","IAD",49,229,14
"50766",2014,3,9,-3,-7,"EV","LGA","IAD",52,229,5
"50767",2014,3,9,-2,-2,"EV","JFK","IAD",55,228,9
"50768",2014,3,9,2,-5,"EV","JFK","IAD",51,228,14
"50769",2014,3,9,16,7,"EV","LGA","IAD",60,229,14
"50770",2014,3,9,35,28,"EV","JFK","IAD",44,228,20
"50771",2014,3,9,-12,-17,"EV","JFK","IAD",53,228,5
"50772",2014,3,9,10,3,"EV","EWR","ALB",33,143,22
"50773",2014,3,9,-3,-12,"EV","EWR","RIC",54,277,13
"50774",2014,3,9,12,-4,"EV","LGA","CHO",48,305,20
"50775",2014,3,9,-6,-30,"EV","LGA","GRR",93,618,10
"50776",2014,3,9,28,20,"EV","EWR","PIT",57,319,16
"50777",2014,3,9,-8,-18,"EV","EWR","CVG",92,569,21
"50778",2014,3,9,-6,-9,"EV","EWR","GSP",90,594,15
"50779",2014,3,9,6,9,"EV","EWR","IND",102,645,20
"50780",2014,3,9,10,-4,"EV","EWR","IAD",45,212,13
"50781",2014,3,9,-3,-23,"EV","EWR","MSY",169,1167,20
"50782",2014,3,9,-4,-25,"F9","LGA","DEN",220,1620,8
"50783",2014,3,9,9,-15,"F9","LGA","DEN",214,1620,17
"50784",2014,3,9,26,-6,"EV","LGA","CLE",65,419,12
"50785",2014,3,9,20,-4,"FL","LGA","ATL",112,762,17
"50786",2014,3,9,3,-5,"FL","LGA","CAK",64,397,9
"50787",2014,3,9,-8,-9,"FL","LGA","CAK",65,397,20
"50788",2014,3,9,-10,-36,"FL","LGA","ATL",105,762,19
"50789",2014,3,9,5,-10,"FL","LGA","ATL",113,762,14
"50790",2014,3,9,1,0,"FL","LGA","ATL",116,762,11
"50791",2014,3,9,-7,-12,"EV","EWR","CAE",89,602,18
"50792",2014,3,9,-9,-18,"EV","EWR","BOS",35,200,9
"50793",2014,3,9,-8,-4,"EV","EWR","MSP",168,1008,19
"50794",2014,3,9,-6,-22,"EV","EWR","CVG",97,569,16
"50795",2014,3,9,-2,-15,"EV","EWR","CLE",67,404,6
"50796",2014,3,9,-6,-24,"EV","EWR","TYS",92,631,19
"50797",2014,3,9,-3,-10,"EV","EWR","CHS",94,628,21
"50798",2014,3,9,-3,-26,"HA","JFK","HNL",633,4983,9
"50799",2014,3,9,-9,-14,"EV","LGA","GRR",102,618,21
"50800",2014,3,9,27,15,"EV","LGA","BTV",45,258,22
"50801",2014,3,9,0,9,"MQ","JFK","CLE",80,425,14
"50802",2014,3,9,-8,2,"MQ","LGA","CLT",94,544,11
"50803",2014,3,9,-9,-8,"MQ","JFK","CMH",77,483,15
"50804",2014,3,9,-5,-15,"MQ","LGA","STL",127,888,19
"50805",2014,3,9,0,15,"MQ","LGA","STL",124,888,13
"50806",2014,3,9,-6,9,"MQ","JFK","BNA",111,765,16
"50807",2014,3,9,7,19,"MQ","JFK","CVG",102,589,16
"50808",2014,3,9,-5,1,"MQ","JFK","BWI",35,184,16
"50809",2014,3,9,-8,-12,"MQ","LGA","STL",129,888,14
"50810",2014,3,9,-5,-4,"MQ","JFK","TPA",152,1005,7
"50811",2014,3,9,33,37,"MQ","JFK","TPA",140,1005,15
"50812",2014,3,9,-6,-5,"MQ","JFK","PIT",70,340,14
"50813",2014,3,9,-9,-20,"MQ","LGA","CLT",85,544,15
"50814",2014,3,9,2,43,"MQ","JFK","IND",103,665,15
"50815",2014,3,9,-1,7,"MQ","JFK","ORF",53,290,16
"50816",2014,3,9,34,22,"MQ","JFK","DCA",44,213,11
"50817",2014,3,9,-5,-5,"MQ","LGA","ATL",114,762,16
"50818",2014,3,9,-6,0,"MQ","JFK","RDU",71,427,12
"50819",2014,3,9,21,19,"MQ","JFK","RDU",69,427,9
"50820",2014,3,9,-4,-22,"MQ","JFK","RDU",70,427,14
"50821",2014,3,9,-6,0,"MQ","LGA","RDU",67,431,16
"50822",2014,3,9,-6,-11,"MQ","LGA","RDU",69,431,13
"50823",2014,3,9,-4,-6,"MQ","LGA","CMH",78,479,14
"50824",2014,3,9,-6,-15,"MQ","LGA","RDU",67,431,12
"50825",2014,3,9,-8,-14,"MQ","LGA","CLE",71,419,7
"50826",2014,3,9,-5,-12,"MQ","LGA","CMH",78,479,11
"50827",2014,3,9,37,22,"MQ","LGA","RDU",67,431,16
"50828",2014,3,9,-4,-21,"MQ","LGA","ATL",114,762,8
"50829",2014,3,9,-4,1,"MQ","JFK","DCA",43,213,14
"50830",2014,3,10,-5,-15,"AA","JFK","LAX",326,2475,8
"50831",2014,3,10,-6,9,"AA","JFK","LAX",324,2475,11
"50832",2014,3,10,-3,-18,"AA","JFK","LAX",328,2475,6
"50833",2014,3,10,6,11,"AA","JFK","LAX",341,2475,10
"50834",2014,3,10,0,-35,"AA","JFK","LAX",323,2475,19
"50835",2014,3,10,-3,-29,"AA","LGA","PBI",137,1035,7
"50836",2014,3,10,2,-9,"AA","JFK","LAX",319,2475,8
"50837",2014,3,10,2,-23,"AA","JFK","LAX",337,2475,15
"50838",2014,3,10,-6,-38,"AA","JFK","MIA",151,1089,14
"50839",2014,3,10,121,107,"AA","JFK","BOS",34,187,19
"50840",2014,3,10,-7,-20,"AA","JFK","SFO",356,2586,10
"50841",2014,3,10,8,14,"AA","JFK","LAX",347,2475,16
"50842",2014,3,10,-6,-5,"AA","JFK","LAX",345,2475,21
"50843",2014,3,10,2,-15,"AA","JFK","ORD",130,740,17
"50844",2014,3,10,-6,-23,"AA","LGA","ORD",118,733,9
"50845",2014,3,10,-7,-16,"AA","EWR","DFW",194,1372,14
"50846",2014,3,10,-8,-15,"AA","LGA","ORD",125,733,10
"50847",2014,3,10,-8,-15,"AA","LGA","ORD",121,733,11
"50848",2014,3,10,-5,-19,"AA","LGA","ORD",120,733,13
"50849",2014,3,10,-5,-39,"AA","JFK","SJU",187,1598,16
"50850",2014,3,10,-3,-16,"AA","JFK","LAX",333,2475,13
"50851",2014,3,10,-6,-25,"AA","JFK","AUS",210,1521,16
"50852",2014,3,10,12,11,"AA","EWR","DFW",190,1372,13
"50853",2014,3,10,-11,-25,"AA","LGA","ORD",123,733,5
"50854",2014,3,10,32,38,"AA","LGA","ORD",121,733,7
"50855",2014,3,10,-2,-8,"AA","LGA","ORD",119,733,6
"50856",2014,3,10,1,26,"AA","JFK","SEA",368,2422,18
"50857",2014,3,10,-6,-25,"AA","LGA","ORD",121,733,16
"50858",2014,3,10,-6,-18,"AA","LGA","ORD",122,733,17
"50859",2014,3,10,-10,-15,"AA","LGA","ORD",126,733,18
"50860",2014,3,10,-7,-17,"AA","LGA","ORD",121,733,19
"50861",2014,3,10,-4,-14,"AA","JFK","STT",192,1623,7
"50862",2014,3,10,-5,-13,"AA","LGA","ORD",122,733,14
"50863",2014,3,10,-2,-12,"AA","LGA","MIA",147,1096,11
"50864",2014,3,10,-4,-18,"AA","LGA","MIA",150,1096,13
"50865",2014,3,10,3,-9,"AA","LGA","ORD",121,733,20
"50866",2014,3,10,-6,-30,"AA","JFK","SJU",184,1598,18
"50867",2014,3,10,-6,-12,"AA","LGA","DFW",197,1389,5
"50868",2014,3,10,-3,-6,"AA","LGA","DFW",202,1389,10
"50869",2014,3,10,1,-18,"AA","LGA","DFW",195,1389,11
"50870",2014,3,10,18,2,"AA","LGA","DFW",194,1389,12
"50871",2014,3,10,-5,-4,"AA","LGA","DFW",198,1389,12
"50872",2014,3,10,-6,-24,"AA","LGA","DFW",196,1389,13
"50873",2014,3,10,-2,-24,"AA","JFK","MIA",154,1089,9
"50874",2014,3,10,-15,-44,"AA","LGA","DFW",200,1389,14
"50875",2014,3,10,8,-10,"AA","LGA","DFW",195,1389,15
"50876",2014,3,10,-4,-22,"AA","LGA","DFW",198,1389,16
"50877",2014,3,10,-11,-23,"AA","LGA","MIA",144,1096,6
"50878",2014,3,10,-9,-4,"AA","LGA","DFW",196,1389,6
"50879",2014,3,10,-3,-12,"AA","LGA","DFW",191,1389,7
"50880",2014,3,10,13,-9,"AA","LGA","DFW",189,1389,9
"50881",2014,3,10,20,2,"AA","LGA","DFW",204,1389,19
"50882",2014,3,10,-8,-18,"AA","EWR","MIA",137,1085,5
"50883",2014,3,10,-5,-8,"AA","LGA","ORD",122,733,7
"50884",2014,3,10,-8,-27,"AA","LGA","ORD",121,733,8
"50885",2014,3,10,-3,-11,"AA","EWR","DFW",191,1372,9
"50886",2014,3,10,14,37,"AA","JFK","SFO",388,2586,18
"50887",2014,3,10,-7,-13,"AA","JFK","BOS",39,187,12
"50888",2014,3,10,-1,-10,"AA","LGA","MIA",153,1096,12
"50889",2014,3,10,-8,1,"AA","JFK","LAS",318,2248,6
